,Unnamed: 0,스크린점유율순위,영화명,개봉일,스크린수,스크린점유율,매출액,누적매출액,관객수,누적관객수,점유율집계일,좌석판매점유율순위,좌석판매율,좌석점유율,좌석수,순위,상영횟수,상영점유율,개봉n일차,개봉n일차(int),총공급좌석수,F-rated
2105,34941,2,증인,2019-02-13,373,21.3,30810100,20396479821,3996,2523146,2019-03-18,2,5.1,2.92,78086,2,657,21.988000000000003,33 days 00:00:00.000000000,33,5438122.0,0
2106,34960,2,증인,2019-02-13,367,20.2,30369050,20426848871,4121,2527267,2019-03-19,2,5.4,2.92,76235,2,650,21.509,34 days 00:00:00.000000000,34,5438122.0,0
2107,34997,7,증인,2019-02-13,68,2.0,6799300,20433648171,810,2528077,2019-03-20,7,8.2,0.37,9839,7,80,0.68,35 days 00:00:00.000000000,35,5438122.0,0
2108,35008,6,증인,2019-02-13,63,2.0,4711500,20438359671,722,2528799,2019-03-21,6,7.5,0.35,9692,6,79,0.645,36 days 00:00:00.000000000,36,5438122.0,0
2109,35053,6,증인,2019-02-13,62,2.0,5133450,20443493121,717,2529516,2019-03-22,6,7.9,0.32,9041,6,73,0.596,37 days 00:00:00.000000000,37,5438122.0,0
2110,35076,5,증인,2019-02-13,62,2.0,6212380,20449705501,779,2530295,2019-03-23,6,10.0,0.26,7792,6,69,0.5479999999999999,38 days 00:00:00.000000000,38,5438122.0,0
2111,35101,5,증인,2019-02-13,60,1.9,6623030,20456328531,760,2531055,2019-03-24,6,9.8,0.26,7724,6,65,0.5329999999999999,39 days 00:00:00.000000000,39,5438122.0,0
2112,35132,6,증인,2019-02-13,51,1.8,2750100,20459078631,417,2531472,2019-03-25,6,5.3,0.29,7810,6,66,0.5770000000000001,40 days 00:00:00.000000000,40,5438122.0,0
2113,35149,6,증인,2019-02-13,56,1.9,3359800,20462438431,475,2531947,2019-03-26,6,6.0,0.3,7950,6,66,0.58,41 days 00:00:00.000000000,41,5438122.0,0
2114,35184,13,증인,2019-02-13,6,0.2,758000,20463196431,98,2532045,2019-03-27,14,11.3,0.03,871,13,6,0.079,42 days 00:00:00.000000000,42,5438122.0,0
2115,35209,18,증인,2019-02-13,6,0.3,2657200,20465853631,338,2532383,2019-03-28,20,38.2,0.03,886,19,6,0.083,43 days 00:00:00.000000000,43,5438122.0,0
2116,35244,17,증인,2019-02-13,5,0.2,1214500,20467068131,159,2532542,2019-03-29,17,23.3,0.02,683,17,5,0.069,44 days 00:00:00.000000000,44,5438122.0,0
2117,35254,15,증인,2019-02-13,4,0.2,1051800,20468119931,117,2532659,2019-03-30,13,21.5,0.02,545,15,4,0.054000000000000006,45 days 00:00:00.000000000,45,5438122.0,0
2118,35293,13,증인,2019-02-13,5,0.2,1879100,20469999031,215,2532874,2019-03-31,14,29.9,0.02,719,13,5,0.07,46 days 00:00:00.000000000,46,5438122.0,0
2119,35314,13,증인,2019-02-13,5,0.2,655000,20470654031,78,2532952,2019-04-01,11,11.2,0.03,695,14,5,0.073,47 days 00:00:00.000000000,47,5438122.0,0
2120,35343,18,증인,2019-02-13,2,0.1,73000,20470727031,9,2532961,2019-04-02,21,3.2,0.01,286,19,2,0.03,48 days 00:00:00.000000000,48,5438122.0,0
2121,35396,26,증인,2019-02-13,1,0.0,6000,20470733031,1,2532962,2019-04-04,28,0.7,0.01,153,31,1,0.013,50 days 00:00:00.000000000,50,5438122.0,0
2122,35621,21,증인,2019-02-13,2,0.1,1860000,20472593031,372,2533334,2019-04-11,16,66.4,0.02,560,23,2,0.03,57 days 00:00:00.000000000,57,5438122.0,0
2123,35775,28,증인,2019-02-13,1,0.0,546000,20473139031,91,2533425,2019-04-16,36,86.7,0.0,105,33,1,0.014,62 days 00:00:00.000000000,62,5438122.0,0
2124,35836,32,증인,2019-02-13,1,0.0,600000,20473739031,100,2533525,2019-04-18,24,65.4,0.01,153,33,1,0.012,64 days 00:00:00.000000000,64,5438122.0,0
2125,36197,24,증인,2019-02-13,1,0.1,192000,20473931031,32,2533557,2019-04-30,34,100.0,0.0,32,28,1,0.049,76 days 00:00:00.000000000,76,5438122.0,0
2126,36409,7,증인,2019-02-13,22,1.4,454300,20474385331,71,2533628,2019-05-08,8,2.3,0.13,3080,7,23,0.501,84 days 00:00:00.000000000,84,5438122.0,0
2127,36424,6,증인,2019-02-13,26,1.3,433800,20474819131,71,2533699,2019-05-09,7,1.9,0.15,3727,6,27,0.415,85 days 00:00:00.000000000,85,5438122.0,0
2128,36462,5,증인,2019-02-13,24,1.2,484300,20475303431,74,2533773,2019-05-10,5,2.3,0.13,3269,5,24,0.35200000000000004,86 days 00:00:00.000000000,86,5438122.0,0
2129,36514,6,증인,2019-02-13,19,0.7,331900,20475635331,50,2533823,2019-05-11,6,2.2,0.08,2229,7,19,0.24,87 days 00:00:00.000000000,87,5438122.0,0
2130,36526,6,증인,2019-02-13,22,0.9,854900,20476490231,132,2533955,2019-05-12,6,5.1,0.1,2587,6,22,0.281,88 days 00:00:00.000000000,88,5438122.0,0
2131,36547,5,증인,2019-02-13,23,1.2,462800,20476953031,72,2534027,2019-05-13,5,2.4,0.12,2973,5,23,0.32,89 days 00:00:00.000000000,89,5438122.0,0
2132,36577,7,증인,2019-02-13,18,0.9,309300,20477262331,48,2534075,2019-05-14,8,2.2,0.09,2193,7,18,0.246,90 days 00:00:00.000000000,90,5438122.0,0
2133,38837,26,증인,2019-02-13,1,0.0,600000,20477862331,100,2534175,2019-08-22,25,47.9,0.01,209,27,1,0.008,190 days 00:00:00.000000000,190,5438122.0,0
2134,40224,21,증인,2019-02-13,1,0.1,264000,20478126331,52,2534227,2019-11-05,35,59.8,0.0,87,25,1,0.015,265 days 00:00:00.000000000,265,5438122.0,0
2135,40226,22,증인,2019-02-13,1,0.1,700000,20478826331,104,2534331,2019-11-06,35,98.1,0.0,106,28,1,0.015,266 days 00:00:00.000000000,266,5438122.0,0
2136,33837,20,사바하,2019-02-20,2,0.1,5325000,5325000,727,727,2019-01-29,15,86.3,0.03,842,19,3,0.02,-22 days +00:00:00.000000000,-22,5571505.0,0
2137,34190,10,사바하,2019-02-20,5,0.1,12888000,18213000,1432,2159,2019-02-13,8,86.7,0.06,1651,9,6,0.042,-7 days +00:00:00.000000000,-7,5571505.0,0
2138,34295,9,사바하,2019-02-20,9,0.3,16344000,34557000,1816,3975,2019-02-18,8,100.0,0.06,1816,10,9,0.08,-2 days +00:00:00.000000000,-2,5571505.0,0
2139,34328,7,사바하,2019-02-20,23,0.7,34745100,69302100,3198,7173,2019-02-19,6,68.7,0.16,4658,7,23,0.201,-1 days +00:00:00.000000000,-1,5571505.0,0
2140,34352,1,사바하,2019-02-20,1162,36.5,1438049010,1507351110,184517,191690,2019-02-20,1,16.7,37.98,1102873,1,5881,44.61,0 days 00:00:00.000000000,0,5571505.0,0
2141,34368,1,사바하,2019-02-20,1149,36.3,1165412830,2672763940,144986,336676,2019-02-21,1,13.5,37.27,1074884,1,5725,44.387,1 days 00:00:00.000000000,1,5571505.0,0
2142,34398,1,사바하,2019-02-20,1174,35.7,1540198127,4212962067,177329,514005,2019-02-22,1,16.3,37.02,1085171,1,5771,43.394,2 days 00:00:00.000000000,2,5571505.0,0
2143,34407,1,사바하,2019-02-20,1142,33.7,3045293226,7258255293,348834,862839,2019-02-23,1,32.4,35.41,1075214,1,5685,40.917,3 days 00:00:00.000000000,3,5571505.0,0
2144,34431,1,사바하,2019-02-20,1155,33.9,2737714320,9995969613,313336,1176175,2019-02-24,1,29.8,35.3,1049943,1,5576,40.913,4 days 00:00:00.000000000,4,5571505.0,0
2145,34452,1,사바하,2019-02-20,1080,34.1,965961820,10961931433,119778,1295953,2019-02-25,1,12.0,35.09,996249,1,5320,40.788,5 days 00:00:00.000000000,5,5571505.0,0
2146,34464,1,사바하,2019-02-20,1103,34.5,854748280,11816679713,106800,1402753,2019-02-26,1,10.8,34.76,987829,1,5281,40.698,6 days 00:00:00.000000000,6,5571505.0,0
2147,34490,1,사바하,2019-02-20,906,20.2,994175600,12810855313,167791,1570544,2019-02-27,1,23.2,24.26,722156,1,3693,23.027,7 days 00:00:00.000000000,7,5571505.0,0
2148,34512,1,사바하,2019-02-20,909,20.3,848706180,13659561493,106839,1677383,2019-02-28,1,14.4,24.54,742813,1,3798,23.246,8 days 00:00:00.000000000,8,5571505.0,0
2149,34535,3,사바하,2019-02-20,949,19.4,1654706831,15314268324,186751,1864134,2019-03-01,1,25.0,23.53,746995,2,3907,23.169,9 days 00:00:00.000000000,9,5571505.0,0
2150,34562,3,사바하,2019-02-20,955,19.2,1448025360,16762293684,162038,2026172,2019-03-02,1,22.9,22.51,708756,2,3780,22.665,10 days 00:00:00.000000000,10,5571505.0,0
2151,34582,3,사바하,2019-02-20,912,18.9,1093715450,17856009134,122329,2148501,2019-03-03,2,18.0,22.2,678802,2,3626,22.459,11 days 00:00:00.000000000,11,5571505.0,0
2152,34612,3,사바하,2019-02-20,832,19.9,306001570,18162010704,37179,2185680,2019-03-04,2,6.1,22.23,607875,2,3339,22.882,12 days 00:00:00.000000000,12,5571505.0,0
2153,34621,2,사바하,2019-02-20,833,19.8,275004010,18437014714,33650,2219330,2019-03-05,2,5.6,22.49,605536,2,3315,23.006,13 days 00:00:00.000000000,13,5571505.0,0
2154,34664,3,사바하,2019-02-20,524,21.6,132256680,18569271394,15911,2235241,2019-03-06,3,8.7,6.45,182953,3,1444,23.167,14 days 00:00:00.000000000,14,5571505.0,0
2155,34665,3,사바하,2019-02-20,518,20.9,120676810,18689948204,14538,2249779,2019-03-07,3,8.4,6.11,172354,3,1360,22.765,15 days 00:00:00.000000000,15,5571505.0,0
2156,34704,3,사바하,2019-02-20,553,21.8,173703940,18863652144,18892,2268671,2019-03-08,3,10.6,6.17,177663,3,1401,22.892,16 days 00:00:00.000000000,16,5571505.0,0
2157,34709,2,사바하,2019-02-20,560,22.1,351574340,19215226484,38446,2307117,2019-03-09,3,23.4,5.45,164018,3,1315,22.633000000000006,17 days 00:00:00.000000000,17,5571505.0,0
2158,34748,3,사바하,2019-02-20,546,21.9,305089580,19520316064,33408,2340525,2019-03-10,3,21.0,5.41,159443,3,1285,22.469,18 days 00:00:00.000000000,18,5571505.0,0
2159,34774,4,사바하,2019-02-20,527,21.6,89664810,19609980874,10706,2351231,2019-03-11,3,6.6,6.01,162542,3,1295,22.378,19 days 00:00:00.000000000,19,5571505.0,0
2160,34796,2,사바하,2019-02-20,544,21.8,83034020,19693014894,9976,2361207,2019-03-12,3,6.2,6.07,162249,3,1295,22.549,20 days 00:00:00.000000000,20,5571505.0,0
2161,34802,4,사바하,2019-02-20,504,21.4,66747100,19759761994,8076,2369283,2019-03-13,3,5.9,5.04,136170,3,1087,22.058000000000003,21 days 00:00:00.000000000,21,5571505.0,0
2162,34832,4,사바하,2019-02-20,271,14.6,28952640,19788714634,3503,2372786,2019-03-14,5,6.7,1.87,52172,5,439,13.625,22 days 00:00:00.000000000,22,5571505.0,0
2163,34859,4,사바하,2019-02-20,277,15.2,36463140,19825177774,3997,2376783,2019-03-15,5,7.3,1.92,54915,5,462,14.224,23 days 00:00:00.000000000,23,5571505.0,0
2164,34900,5,사바하,2019-02-20,289,12.8,69733480,19894911254,7730,2384513,2019-03-16,6,15.8,1.61,48796,4,431,12.237,24 days 00:00:00.000000000,24,5571505.0,0
2165,34912,5,사바하,2019-02-20,271,12.3,47116780,19942028034,5247,2389760,2019-03-17,6,11.3,1.57,46425,4,413,12.104,25 days 00:00:00.000000000,25,5571505.0,0
2166,34946,4,사바하,2019-02-20,279,16.0,19580110,19961608144,2376,2392136,2019-03-18,4,4.7,1.92,51149,4,439,14.692,26 days 00:00:00.000000000,26,5571505.0,0
2167,34969,4,사바하,2019-02-20,272,14.9,17355270,19978963414,2149,2394285,2019-03-19,4,4.2,1.94,50722,4,427,14.13,27 days 00:00:00.000000000,27,5571505.0,0
2168,34987,9,사바하,2019-02-20,20,0.6,1746800,19980710214,267,2394552,2019-03-20,10,9.7,0.1,2759,8,22,0.187,28 days 00:00:00.000000000,28,5571505.0,0
2169,35026,11,사바하,2019-02-20,19,0.6,6059950,19986770164,741,2395293,2019-03-21,8,23.8,0.11,3117,9,20,0.163,29 days 00:00:00.000000000,29,5571505.0,0
2170,35029,8,사바하,2019-02-20,17,0.5,1713850,19988484014,261,2395554,2019-03-22,8,10.8,0.09,2416,9,18,0.147,30 days 00:00:00.000000000,30,5571505.0,0
2171,35079,8,사바하,2019-02-20,17,0.5,2393000,19990877014,331,2395885,2019-03-23,8,12.1,0.09,2736,8,19,0.151,31 days 00:00:00.000000000,31,5571505.0,0
2172,35094,8,사바하,2019-02-20,16,0.5,1907480,19992784494,274,2396159,2019-03-24,8,11.9,0.08,2312,8,16,0.131,32 days 00:00:00.000000000,32,5571505.0,0
2173,35128,8,사바하,2019-02-20,17,0.6,1319300,19994103794,197,2396356,2019-03-25,9,8.4,0.09,2341,9,18,0.157,33 days 00:00:00.000000000,33,5571505.0,0
2174,35162,9,사바하,2019-02-20,19,0.6,1389800,19995493594,202,2396558,2019-03-26,8,7.2,0.1,2813,9,19,0.16699999999999998,34 days 00:00:00.000000000,34,5571505.0,0
2175,35173,6,사바하,2019-02-20,30,1.2,2326400,19997819994,363,2396921,2019-03-27,7,8.8,0.14,4109,9,31,0.41,35 days 00:00:00.000000000,35,5571505.0,0
2176,35210,14,사바하,2019-02-20,12,0.5,1050500,19998870494,164,2397085,2019-03-28,16,9.1,0.06,1799,14,12,0.166,36 days 00:00:00.000000000,36,5571505.0,0
2177,35241,10,사바하,2019-02-20,11,0.5,1050500,19999920994,159,2397244,2019-03-29,10,8.1,0.07,1961,11,11,0.152,37 days 00:00:00.000000000,37,5571505.0,0
2178,35252,8,사바하,2019-02-20,10,0.4,1416300,20001337294,194,2397438,2019-03-30,8,12.4,0.05,1569,9,10,0.135,38 days 00:00:00.000000000,38,5571505.0,0
2179,35283,8,사바하,2019-02-20,10,0.5,1104600,20002441894,163,2397601,2019-03-31,8,9.2,0.06,1782,8,10,0.14,39 days 00:00:00.000000000,39,5571505.0,0
2180,35317,8,사바하,2019-02-20,10,0.5,954000,20003395894,149,2397750,2019-04-01,9,9.8,0.06,1526,8,10,0.147,40 days 00:00:00.000000000,40,5571505.0,0
2181,35358,12,사바하,2019-02-20,10,0.5,1032300,20004428194,158,2397908,2019-04-02,10,10.7,0.06,1484,12,10,0.14800000000000002,41 days 00:00:00.000000000,41,5571505.0,0
2182,35388,13,사바하,2019-02-20,5,0.2,450000,20004878194,90,2397998,2019-04-03,13,13.6,0.02,662,13,5,0.065,42 days 00:00:00.000000000,42,5571505.0,0
2183,35389,18,사바하,2019-02-20,6,0.3,495000,20005373194,95,2398093,2019-04-04,18,12.4,0.03,766,19,6,0.08,43 days 00:00:00.000000000,43,5571505.0,0
2184,35437,19,사바하,2019-02-20,5,0.2,425000,20005798194,85,2398178,2019-04-05,18,12.0,0.03,710,19,5,0.066,44 days 00:00:00.000000000,44,5571505.0,0
2185,35464,16,사바하,2019-02-20,5,0.2,425000,20006223194,85,2398263,2019-04-06,14,10.5,0.03,808,17,5,0.065,45 days 00:00:00.000000000,45,5571505.0,0
2186,35475,16,사바하,2019-02-20,5,0.2,425000,20006648194,85,2398348,2019-04-07,14,10.5,0.03,808,16,5,0.067,46 days 00:00:00.000000000,46,5571505.0,0
2187,35511,20,사바하,2019-02-20,5,0.2,425000,20007073194,85,2398433,2019-04-08,20,11.0,0.03,770,21,5,0.068,47 days 00:00:00.000000000,47,5571505.0,0
2188,35558,19,사바하,2019-02-20,5,0.2,425000,20007498194,85,2398518,2019-04-09,19,10.8,0.03,790,20,5,0.068,48 days 00:00:00.000000000,48,5571505.0,0
2189,36023,27,사바하,2019-02-20,1,0.0,10000,20007508194,1,2398519,2019-04-23,25,0.5,0.01,203,30,1,0.012,62 days 00:00:00.000000000,62,5571505.0,0
2190,36073,24,악인전,2019-05-15,1,0.1,2248000,2248000,281,281,2019-04-25,19,84.6,0.01,332,26,1,0.044,-20 days +00:00:00.000000000,-20,6634126.0,0
2191,36377,4,악인전,2019-05-15,42,2.4,88149000,90397000,9943,10224,2019-05-07,4,98.3,0.44,10120,5,48,0.99,-8 days +00:00:00.000000000,-8,6634126.0,0
2192,36403,9,악인전,2019-05-15,20,1.2,27935600,118332600,3514,13738,2019-05-08,7,92.7,0.17,3790,9,20,0.436,-7 days +00:00:00.000000000,-7,6634126.0,0
2193,36436,5,악인전,2019-05-15,34,1.7,56696000,175028600,6690,20428,2019-05-09,4,100.0,0.26,6690,5,34,0.523,-6 days +00:00:00.000000000,-6,6634126.0,0
2194,36467,14,악인전,2019-05-15,4,0.2,3968000,178996600,566,20994,2019-05-10,13,79.8,0.03,709,15,4,0.059,-5 days +00:00:00.000000000,-5,6634126.0,0
2195,36619,1,악인전,2019-05-15,1048,31.0,1444258970,1623255570,175397,196391,2019-05-15,1,19.4,33.22,905687,1,5187,40.366,0 days 00:00:00.000000000,0,6634126.0,0
2196,36638,1,악인전,2019-05-15,1109,31.3,1407617270,3030872840,170543,366934,2019-05-16,1,18.2,34.4,938276,1,5379,42.646,1 days 00:00:00.000000000,1,6634126.0,0
2197,36670,1,악인전,2019-05-15,1185,32.7,1963705260,4994578100,217575,584509,2019-05-17,1,21.0,36.59,1036549,1,5891,44.548,2 days 00:00:00.000000000,2,6634126.0,0
2198,36700,1,악인전,2019-05-15,1298,33.4,4125064120,9119642220,454993,1039502,2019-05-18,1,38.9,39.1,1171002,1,6571,47.40600000000001,3 days 00:00:00.000000000,3,6634126.0,0
2199,36744,1,악인전,2019-05-15,1307,34.0,4011485560,13131127780,440790,1480292,2019-05-19,1,37.9,39.71,1163070,1,6503,48.153,4 days 00:00:00.000000000,4,6634126.0,0
2200,36753,1,악인전,2019-05-15,1214,34.7,1371323690,14502451470,165587,1645879,2019-05-20,1,14.8,41.09,1118428,1,6250,48.42,5 days 00:00:00.000000000,5,6634126.0,0
2201,36791,1,악인전,2019-05-15,1217,34.4,1148167950,15650619420,138829,1784708,2019-05-21,1,12.5,41.1,1115277,1,6234,48.367,6 days 00:00:00.000000000,6,6634126.0,0
2202,36825,1,악인전,2019-05-15,1124,30.9,1073215440,16723834860,130018,1914726,2019-05-22,1,11.9,39.63,1093099,1,6040,42.529,7 days 00:00:00.000000000,7,6634126.0,0
2203,36842,1,악인전,2019-05-15,997,31.8,948626570,17672461430,114460,2029186,2019-05-23,1,13.9,29.05,821928,1,4690,45.855,8 days 00:00:00.000000000,8,6634126.0,0
2204,36877,1,악인전,2019-05-15,1076,32.9,1395605600,19068067030,153861,2183047,2019-05-24,1,17.7,30.1,871305,1,5030,47.737,9 days 00:00:00.000000000,9,6634126.0,0
2205,36893,1,악인전,2019-05-15,1132,34.9,2793897090,21861964120,306559,2489606,2019-05-25,1,31.9,31.75,961734,1,5561,52.947,10 days 00:00:00.000000000,10,6634126.0,0
2206,36912,1,악인전,2019-05-15,1125,34.5,2484670010,24346634130,272310,2761916,2019-05-26,1,28.8,31.78,944278,1,5438,53.466,11 days 00:00:00.000000000,11,6634126.0,0
2207,36943,1,악인전,2019-05-15,1066,35.0,901392980,25248027110,109292,2871208,2019-05-27,1,12.0,32.73,909187,1,5252,52.499,12 days 00:00:00.000000000,12,6634126.0,0
2208,36964,1,악인전,2019-05-15,1073,34.5,652334820,25900361930,79529,2950737,2019-05-28,1,8.9,32.37,892171,1,5176,52.442,13 days 00:00:00.000000000,13,6634126.0,0
2209,37013,1,악인전,2019-05-15,995,36.4,812377490,26712739420,133307,3084044,2019-05-29,1,17.2,27.76,775564,1,4671,56.687,14 days 00:00:00.000000000,14,6634126.0,0
2210,37021,2,악인전,2019-05-15,667,18.5,305960000,27018699420,37397,3121441,2019-05-30,2,12.6,10.73,296597,2,2272,18.431,15 days 00:00:00.000000000,15,6634126.0,0
2211,37045,2,악인전,2019-05-15,620,17.4,409092470,27427791890,46587,3168028,2019-05-31,2,16.8,9.88,277622,2,2156,16.99,16 days 00:00:00.000000000,16,6634126.0,0
2212,37081,2,악인전,2019-05-15,569,16.1,567291200,27995083090,62886,3230914,2019-06-01,2,31.5,6.87,199464,2,1628,12.509,17 days 00:00:00.000000000,17,6634126.0,0
2213,37100,2,악인전,2019-05-15,567,16.1,450395050,28445478140,49948,3280862,2019-06-02,2,27.7,6.35,180589,2,1477,11.628,18 days 00:00:00.000000000,18,6634126.0,0
2214,37114,2,악인전,2019-05-15,574,17.2,159397060,28604875200,19448,3300310,2019-06-03,2,10.1,7.16,193353,2,1605,13.172,19 days 00:00:00.000000000,19,6634126.0,0
2215,37129,2,악인전,2019-05-15,580,17.1,143809290,28748684490,17653,3317963,2019-06-04,2,9.0,7.28,196447,2,1594,13.061,20 days 00:00:00.000000000,20,6634126.0,0
2216,37170,2,악인전,2019-05-15,338,13.6,63113530,28811798020,7881,3325844,2019-06-05,2,10.0,2.78,78919,2,598,6.4670000000000005,21 days 00:00:00.000000000,21,6634126.0,0
2217,37177,2,악인전,2019-05-15,118,6.1,53444800,28865242820,6148,3331992,2019-06-06,2,35.2,0.58,17462,2,172,2.039,22 days 00:00:00.000000000,22,6634126.0,0
2218,37195,2,악인전,2019-05-15,128,6.5,39334920,28904577740,4561,3336553,2019-06-07,2,22.7,0.67,20124,2,184,2.184,23 days 00:00:00.000000000,23,6634126.0,0
2219,37232,2,악인전,2019-05-15,110,5.7,49544270,28954122010,5545,3342098,2019-06-08,2,32.0,0.57,17309,2,157,1.867,24 days 00:00:00.000000000,24,6634126.0,0
2220,37261,2,악인전,2019-05-15,115,6.0,40692700,28994814710,4556,3346654,2019-06-09,2,26.6,0.58,17129,2,158,1.932,25 days 00:00:00.000000000,25,6634126.0,0
2221,37283,2,악인전,2019-05-15,130,7.1,21246770,29016061480,2614,3349268,2019-06-10,2,10.8,0.89,24216,2,216,2.7710000000000004,26 days 00:00:00.000000000,26,6634126.0,0
2222,37312,2,악인전,2019-05-15,128,7.0,17795310,29033856790,2185,3351453,2019-06-11,2,8.9,0.91,24582,2,215,2.765,27 days 00:00:00.000000000,27,6634126.0,0
2223,37326,2,악인전,2019-05-15,70,4.7,8487420,29042344210,1058,3352511,2019-06-12,2,8.1,0.47,13041,2,114,1.91,28 days 00:00:00.000000000,28,6634126.0,0
2224,37352,2,악인전,2019-05-15,59,4.2,6334080,29048678290,772,3353283,2019-06-13,3,8.2,0.34,9430,2,85,1.533,29 days 00:00:00.000000000,29,6634126.0,0
2225,37371,2,악인전,2019-05-15,51,3.5,7456260,29056134550,834,3354117,2019-06-14,3,10.0,0.29,8374,3,82,1.423,30 days 00:00:00.000000000,30,6634126.0,0
2226,37385,2,악인전,2019-05-15,54,3.7,14871090,29071005640,1641,3355758,2019-06-15,2,18.9,0.3,8699,2,84,1.459,31 days 00:00:00.000000000,31,6634126.0,0
2227,37420,2,악인전,2019-05-15,53,3.7,12323890,29083329530,1319,3357077,2019-06-16,2,15.8,0.29,8347,2,82,1.459,32 days 00:00:00.000000000,32,6634126.0,0
2228,37449,2,악인전,2019-05-15,58,4.2,7060430,29090389960,957,3358034,2019-06-17,2,8.5,0.42,11307,2,101,1.804,33 days 00:00:00.000000000,33,6634126.0,0
2229,37461,2,악인전,2019-05-15,52,3.6,5750940,29096140900,703,3358737,2019-06-18,2,7.3,0.36,9676,2,90,1.607,34 days 00:00:00.000000000,34,6634126.0,0
2230,37485,4,악인전,2019-05-15,30,1.4,2183900,29098324800,271,3359008,2019-06-19,3,5.4,0.18,5033,4,47,0.508,35 days 00:00:00.000000000,35,6634126.0,0
2231,37515,6,악인전,2019-05-15,10,0.6,503800,29098828600,66,3359074,2019-06-20,8,6.0,0.04,1110,6,11,0.159,36 days 00:00:00.000000000,36,6634126.0,0
2232,37544,6,악인전,2019-05-15,11,0.6,1192500,29100021100,191,3359265,2019-06-21,6,9.3,0.07,2045,6,12,0.174,37 days 00:00:00.000000000,37,6634126.0,0
2233,37560,5,악인전,2019-05-15,12,0.7,2033800,29102054900,280,3359545,2019-06-22,5,13.1,0.07,2141,5,12,0.201,38 days 00:00:00.000000000,38,6634126.0,0
2234,37581,5,악인전,2019-05-15,13,0.7,1504980,29103559880,217,3359762,2019-06-23,5,10.2,0.07,2131,5,14,0.242,39 days 00:00:00.000000000,39,6634126.0,0
2235,37598,7,악인전,2019-05-15,15,0.9,1669310,29105229190,253,3360015,2019-06-24,4,9.3,0.09,2721,7,18,0.28,40 days 00:00:00.000000000,40,6634126.0,0
2236,37615,4,악인전,2019-05-15,30,1.7,3191880,29108421070,559,3360574,2019-06-25,4,11.0,0.18,5088,5,33,0.511,41 days 00:00:00.000000000,41,6634126.0,0
2237,37636,4,악인전,2019-05-15,23,1.1,2825300,29111246370,530,3361104,2019-06-26,4,16.2,0.11,3279,4,23,0.399,42 days 00:00:00.000000000,42,6634126.0,0
2238,37651,6,악인전,2019-05-15,12,0.6,4406000,29115652370,566,3361670,2019-06-27,7,32.0,0.06,1770,7,12,0.21,43 days 00:00:00.000000000,43,6634126.0,0
2239,37680,6,악인전,2019-05-15,8,0.4,900800,29116553170,155,3361825,2019-06-28,7,12.4,0.04,1248,7,8,0.14800000000000002,44 days 00:00:00.000000000,44,6634126.0,0
2240,37695,6,악인전,2019-05-15,7,0.4,968200,29117521370,166,3361991,2019-06-29,7,16.9,0.03,984,7,7,0.155,45 days 00:00:00.000000000,45,6634126.0,0
